ID,ID_Rest,Name,Description,Price,Category
9604,180,Круасан з маскарпоне м'ята-малина (110г),Курасан із кремом маскарпоне та з малиновим ганашем,138.0,КРУАСАНИ
9605,180,Круасан з маскарпоне манго-маракуйя,Курасан із кремом маскарпоне та з наповнювачем манго-маракуйя,133.0,КРУАСАНИ
9606,180,Круасан фісташковий (90г),"Фісташковий крем, та фісташкові пластівці",133.0,КРУАСАНИ
9607,180,Снікерс (200г),"Шоколадне сабле, чізкейк з натуральної арахісової пасти та фундук в карамелі",210.0,ЧІЗКЕЙКИ
9608,180,Чорнична ідилія (200г),"Шоколадний бісквіт, ніжний крем чіз, чорничний соус, та чорничний чізкейк",206.0,ЧІЗКЕЙКИ
9609,180,Манго-маракуйя (200г),"Пісочна основа, вершковий чізкейк, конфі манго-маракуйя",192.0,ЧІЗКЕЙКИ
9610,180,Мохіто (200г),"Пісочне сабле, смачна і освіжаюча сирна маса зі смаком м'яти і лайма з ароматним лаймовим соусом",192.0,ЧІЗКЕЙКИ
9611,180,Три шоколади (200г),"Шоколадний бісквіт, мус на основі білого, молочного та чорного шоколаду",178.0,МУСОВІ ТОРТИ
9612,180,Тірамісу (200г),"Пухкенький бісквіт з кавовим сиропом, крем з сиру маскарпоне та ніжна солена карамель",178.0,БІСКВІТНІ ТОРТИ
9613,180,Фундучна тарта (120г),"Пісочна основа з додаванням фундука в соленій карамелі, апетитно покритий глазур'ю з молочного шоколаду",103.0,ДЕСЕРТИ
9614,180,Малинова тарта (160г),"Пісочна основа, заварний крем, малинове конфі та зверху покритий меренгою",86.0,ДЕСЕРТИ
9615,180,Лимонна тарта (120г),"Пісочна основа, з додаванням лимонного курту та зверху покрита меренгою",86.0,ДЕСЕРТИ
9616,180,Макарун Чорниця (75г),"Дві повітряні половинки печива, з'єднані ніжним чорничним кремом",85.0,ДЕСЕРТИ
9617,180,Макарун Полуниця (75г),"Дві повітряні половинки печива, з'єднані ніжним полуничним кремом",85.0,ДЕСЕРТИ
9618,180,Макарун Ваніль (75г),"Дві повітряні половинки печива, з'єднані ніжним ванільним кремом",85.0,ДЕСЕРТИ
9619,180,Макарун Лимон (75г),"Дві повітряні половинки печива, з'єднані ніжним лимонним кремом",85.0,ДЕСЕРТИ
9620,180,Макарун Шоколад-карамель (75г),"Дві повітряні половинки печива, з'єднані ніжним шоколадно-карамельним кремом",85.0,ДЕСЕРТИ
9621,180,Макарун Фісташка-малинка (75г),"Дві повітряні половинки печива, з'єднані ніжним фісташково-малиновим кремом",85.0,ДЕСЕРТИ
9622,180,Еклер ванільний (115г),Заварне тістечко з вершково - ванільним кремом та политий міраллю,77.0,ДЕСЕРТИ
9623,180,Еклер лимонний (115г),"Заварне тістечко із заварним кремом та крем-пастою каравелла политий міраллю, та припорошене цукровою пудрою",77.0,ДЕСЕРТИ
9624,180,Еклер полуниця (115г),"Заварне тістечко із заварним кремом та крем-пастою каравелла политий міраллю, та припорошене цукровою пудрою",77.0,ДЕСЕРТИ
9625,180,Кейк попс (50г),"Школадний бісквіт і крем маскарпоне, покритий білою  гразур'ю (або шоколадом)",56.0,ДЕСЕРТИ
9626,180,Фанта 330 мл,,30.0,ХОЛОДНІ НАПОЇ
9627,180,Спрайт 330 мл,,30.0,ХОЛОДНІ НАПОЇ
9628,180,Кока-кола 330 мл,,30.0,ХОЛОДНІ НАПОЇ
9629,181,Сирники солені  (332г),Вершкові солені сирнички у поєднанні з сиром Горгонзола з подачею журавлинового соусу,260.0,СНІДАНКИ
9630,181,Яєшня з шинкою (315г),Запечена яєшня у додатку з шматочками обсмаженого бекону,180.0,СНІДАНКИ
9631,181,Сирники домашні (302г),Вершкові домашні сирнички у поєднанні оригінальної поливки,165.0,СНІДАНКИ
9632,181,Яєшня з томатами (308г),Запечена яєшня у додатку з запеченими томатами та оригінальною прикрасою,158.0,СНІДАНКИ
9633,181,Салат Цезар (289г),"Класичне поєднання корисного мікс салату,печеної курки та перепелиних яєць з доповненням хрустиків та ломтиків пармезану. Насичену ноту салату завершує оригінальна заправка цезар з анчоусами",194.0,САЛАТИ
9634,181,Салат Овочевий (235г),"Класичне поєднання корисного мікс салату,свіжих овочів та фети з доповненням ніжного авокадо та оливок.Насичену ноту салату завершує специфічна медово-лаймова заправка",165.0,САЛАТИ
9635,181,Паста Карбонара (250г),"Італійська паста з доповненням вершкового соусу, шматків обсмаженого бекону та пармезану, ноту смаку додає жовток прикрашений мікрогріном",255.0,ПАСТА
9636,181,Паста Бонджорно (415г),"Італійська паста у поєднанні вершкового соусу та курячого філе, ноту смаку додає бекон обсмажений у класичній томатній пасті з помідорчиком чері та мікрогріном",215.0,ПАСТА
9637,181,Круасан Капрезе (210г),"Випечений, хрусткий круасан у поєднанні з пластівцями італійської моцарели, помідорчиків чері, соус Песто та листям базиліку.",285.0,КРУАСАНИ
9638,181,Круасан селянський (254г),"Випечений, хрусткий круасан у поєднанні з фірмовим соусом , ломтиками домашньої шинки,маринованого огірока,пластівцями сиру чедер та листя салату.",254.0,КРУАСАНИ
9639,181,Круасан з оселедцем (250г),"Випечений, хрусткий круасан у поєднанні з слабосоленого оселедця, мікса салату та пікантного соусу",191.0,КРУАСАНИ
9640,181,Круасан з шоколадом та бананом (230г),"Випечений , хрусткий круасан у поєднанні шоколадної пасти та банану",168.0,КРУАСАНИ
9641,181,Круасан з вишнею або полуницею (210г),"Випечений, хрусткий круасан у поєднанні  вишневого або полуничного джему",137.0,КРУАСАНИ
9642,181,Круасан з куркою (254г),"Випечений, хрусткий круасан у поєднанні з фірмовим соусом , ломтиками печеної курки , свіжими томатами ,пластівцями сиру чедер та листя салату.",137.0,КРУАСАНИ
9643,181,Камамбер запечений з грінками (445г),"Запечені грінки у поєднанні з зеленню, травами та часником. Короною страви є запечений камабер.",245.0,ЗАКУСКИ
9644,181,Грінки з запеченим камамбером  (188г),"Запечені грінки у поєднанні з зеленню, травами та часником. Короною страви є запечений камабер.",137.0,ГРІНКИ
9645,181,Грінки з часником та моцарелою (180г),"Запечені грінки у поєднанні з зеленню, травами та італійською моцарелою.",109.0,ГРІНКИ
9646,181,Грінки до супу (60г),"Запечені грінки у поєднанні з зеленню, травами та часником.",56.0,ГРІНКИ
9647,181,Вафлі Бельгійські Філадельфія (345г),"Оригінальні випечені солені Бельгійські вафлі у поєднанні з оригінальною сирною пастою, слабосоленим лососем, ніжним авокадо та листям салату.",275.0,ВАФЛІ
9648,181,Вафлі Бельгійські з куркою (370г),"Оригінальні випечені солені Бельгійські вафлі у поєднанні з оригінальним соусом чедер, ломтиків печеної курки, свіжих томатів та листя салату.",180.0,ВАФЛІ
9649,181,Вафлі Бельгійські Капрезе (337г),"Оригінальні випечені солені Бельгійські вафлі у поєднанні з кільцями італіської моцарели, помідорчиків чері ,оливок та листя салату. У додаток до смаку з соусом Песто",170.0,ВАФЛІ
9650,181,Вафлі Бельгійські з шинкою (310г),"Оригінальні випечені солені Бельгійські вафлі у поєднанні з оригінальним соусом чедер, ломтиків домашньої шинки, свіжих огірочків та лист салату.",160.0,ВАФЛІ
9651,181,Вафлі Бельгійські з нутелою і бананом (210г),Оригінальні випечені солодкі Бельгійські вафлі у поєднанні з шоколадною пастою та банана.,145.0,ВАФЛІ
9652,181,Снікерс (200г),"Шоколадне сабле, чізкейк з натуральної арахісової пасти та фундук в карамелі",194.0,ЧІЗКЕЙКИ
9653,181,Чорнична ідилія (200г),"Шоколадний бісквіт, ніжний крем чіз, чорничний соус, та чорничний чізкейк",194.0,ЧІЗКЕЙКИ
9654,181,Манго-маракуйя (200г),"Пісочна основа, вершковий чізкейк, конфі манго-маракуйя",186.0,ЧІЗКЕЙКИ
9655,181,Орео (200г),"Шоколадний бісквіт, чізкейк з печивом орео, крем чіз з крихтами орео",174.0,ЧІЗКЕЙКИ
9656,181,Нью-Йорк (200г),Пісочне сабле та ніжний вершковий чізкейк з лимонним фрешом,168.0,ЧІЗКЕЙКИ
9657,181,Спартак (200г),Шоколадно-медові коржі з ніжним масляно-заварним кремом,182.0,БІСКВІТНІ ТОРТИ
9658,181,Ягідний класичний (200г),"Ванільний бісквіт з ягідним сиропом, карамелізована вишня, чорниця, малина та ніжний крем чіз",168.0,БІСКВІТНІ ТОРТИ
9659,181,Фундучна тарта (120г),"Пісочна основа з додаванням фундука в соленій карамелі, апетитно покритий глазур'ю з молочного шоколаду",103.0,ДЕСЕРТИ
9660,181,Лимонна тарта (120г),"Пісочна основа, з додаванням лимонного курту та зверху покрита меренгою",86.0,ДЕСЕРТИ
9661,181,Макарун Полуниця (75г),"Дві повітряні половинки печива, з'єднані ніжним полуничним кремом",85.0,ДЕСЕРТИ
9662,181,Макарун М'ята (75г),"Дві повітряні половинки печива, з'єднані ніжним м'ятним кремом",85.0,ДЕСЕРТИ
9663,181,Макарун Лимон (75г),"Дві повітряні половинки печива, з'єднані ніжним лимонним кремом",85.0,ДЕСЕРТИ
9664,181,Макарун Манго-маракуйя (75г),"Дві повітряні половинки печива, з'єднані ніжним кремом манго- маракуйя",85.0,ДЕСЕРТИ
9665,181,Кейк попс (50г),"Школадний бісквіт і крем маскарпоне, покритий білою  гразур'ю (або шоколадом)",56.0,ДЕСЕРТИ
9666,182,Хачапурі по-мегрельськи (1000 г),Хачапурі з подвійним сулугуні та імеретинським сиром,405.0,Хачапурі
9667,182,Хачапурі по-імеретинськи (900 г),Хачапурі з імеретинським сиром та сулугуні,380.0,Хачапурі
9668,182,"Хачапурі з м'ясом, сиром та помідорами (500 г)","Хачапурі з яловичиною, свининою, сиром сулугуні та свіжим помідором",280.0,Хачапурі
9669,182,Кубдарі з яловичиною та свининою (500 г),"Пиріг з яловичиною, свининою та спеціями",265.0,Хачапурі
9670,182,Хачапурі по-мегрельськи (500 г),Хачапурі з подвійним сулугуні та імеретинським сиром,245.0,Хачапурі
9671,182,Кубдарі з бараниною (500 г),Пиріг з бараниною та спеціями,232.0,Хачапурі
9672,182,Хачапурі по-імеретинськи (450 г),Хачапурі з імеретинським сиром та сулугуні,225.0,Хачапурі
9673,182,Хачапурі по-аджарськи (450 г),"Хачапурі у формі човника з сулугуні, імеретинським сиром та яйцем. УВАГА! На доставку яйце замішується з сиром",220.0,Хачапурі
9674,182,Хінкалі з індичкою та житнім борошном (4 шт.),Хінкалі з житнього тіста з індичкою та зеленню,158.0,Хінкалі
9675,182,Хінкалі з бараниною (4 шт.),Хінкалі з бараниною та кінзою,142.0,Хінкалі
9676,182,Хінкалі з яловичиною та свининою (4 шт.),"Хінкалі з яловичиною, свининою та кінзою",142.0,Хінкалі
9677,182,Хінкалі з сиром (4 шт.),Хінкалі з вершковим сулугуні,142.0,Хінкалі
9678,182,Чебурек з бараниною та сиром (1 шт.),Чебурек з бараниною та сиром,141.0,Чебуреки
9679,182,Чебурек з сиром сулугуні (1 шт.),Чебурек з сиром сулугуні,141.0,Чебуреки
9680,182,Чебурек з м'ясом та помідором (1 шт.),Чебурек з міксом яловичини та свинини з сиром та помідором,141.0,Чебуреки
9681,182,Шурпа (400 г),"Суп з баранини з картоплею, морквою та спеціями",195.0,Перші страви
9682,182,Харчо з тклапі (300 г),"Грузинський суп з яловичиною, рисом, зеленню та спеціями",182.0,Перші страви
9683,182,Курячий бульон (300 г),"Суп з курячим м'ясом, локшиною, морквою, курячим яйцем та свіжим кропом",145.0,Перші страви
9684,182,Салат з курячою печінкою (300 г),"Теплий салат з курячою печінкою в гостро-солодкому соусі, авокадо, руколою, шпинатом, кінзою та медовим дресінгом",255.0,Салати і закуски
9685,182,Баклажани по-грузинськи (235 г),Баклажани по-грузинськи 235г,208.0,Салати і закуски
9686,182,Грузинський салат з горіховою пастою (350 г),"Огірок, помідор, цибуля, петрушка, заправка з волоських горіхів та спецій",192.0,Салати і закуски
9687,182,Цицила-тапака (1 шт.),"Смажене, як треба, ціле курча",370.0,Гарячі страви
9688,182,Чкмерулі (450 г),Смажене курча у вершково-горіховому соусі з часником і спеціями,370.0,Гарячі страви
9689,182,Долма з мацоні (180/30 г),"Виноградне листя, фаршироване яловичиною та свининою з рисом і спеціями; подається з мацоні",232.0,Гарячі страви
9690,182,Оджахурі з лисичками (200/25 г),"Смажена картопля з лисичками, цибулею, часником, маринованим огірком та свіжою зеленню",220.0,Гарячі страви
9691,182,Чашушулі зі свининою (240 г),"Тушкована свинина у томатному соусі зі спеціями, цибулею, часником та кінзою",212.0,Гарячі страви
9692,182,Оджахурі зі свининою (250 г),"Смажена свинина з картоплею, цибулею, часником та свіжою зеленню",210.0,Гарячі страви
9693,182,Лобіо по-мегрельськи (200/50 г),"Червона квасоля з волоськими горіхами, кінзою, цибулею та спеціями",160.0,Гарячі страви
9694,182,Асорті шашликів (800/50/50/45/45/100 г),"Свиний ошийок, шашлик із телятини, куряче стегно, люля-кебаб із баранини; подається з зеленню на лаваші з цибулею та соусами Сацебелі та Ткемалі",1345.0,Тоне меню
9695,182,Каре баранини (200 г),М'ясо баранини на кістці,555.0,Тоне меню
9696,182,Каре телятини (200 г),М'ясо телятини на кістці,455.0,Тоне меню
9697,182,Шашлик зі свинного ошийку (200 г),Шашлик зі свинного ошийку 200г,315.0,Тоне меню
9698,182,Шашлик з телятини (200 г),Шашлик з телятини 200г,315.0,Тоне меню
9699,182,Люля-кебаб з баранини (200 г),Люля-кебаб з баранини 200г,305.0,Тоне меню
9700,182,Люля-кебаб з телятини з печерицями (200 г),Люля-кебаб з телятини з печерицями 200г,305.0,Тоне меню
9701,182,Люля-кебаб із індички з сиром (200 г),Люля-кебаб із індички з сиром 200г,305.0,Тоне меню
9702,182,Шашлик із курячого стегна (200 г),Шашлик із курячого стегна 200г,280.0,Тоне меню
9703,182,Асорті запечених овочів (200 г),"Асорті із запечених баклажанів, кабачків, томатів та болгарського перцю",100.0,Тоне меню
9704,182,Печена картопля (150 г),"Запечена картопля з прованськими травами, сванською сіллю та сухою аджикою",87.0,Тоне меню
9705,182,Аджика з цицаком (30 г),Соус із гострого червоного перця з цицаком,65.0,Соуса
9706,182,Аджика з помідорами (30 г),Солодка аджика із томатів,65.0,Соуса
9707,182,Аджика зелена (30 г),Дуже гостра аджика із цицака,65.0,Соуса
9708,182,Наршараб (30 г),Соус із гранатового соку,65.0,Соуса
9709,182,Сацебелі (30 г),Кисло-солодкий соус,65.0,Соуса
9710,182,Ткемалі (30 г),Соус із кислої сливи та часника,65.0,Соуса
9711,182,Тоніс пурі (370 г),Пухкий грузинський хліб,70.0,Хліб
9712,182,Пахлава з фісташками (1 шт.),"Солодкий, соковитий десерт з десятків тоненьких прошарків хрумкого листкового тіста, витриманих у цукрово-медовому сиропі та фісташок",200.0,Десерти
9713,182,Пахлава з волоським горіхом (1 шт.),"Cолодкий, соковитий десерт з десятків тоненьких прошарків хрумкого листкового тіста, витриманих у цукрово-медовому сиропі та волоських горіхів",190.0,Десерти
9714,182,Багратіоні (160 г),Домашній наполеон з кремом із козиного молока,170.0,Десерти
9715,182,"Лимонад Тархун (0,5 л)","Лимонад Тархун 0,5л",130.0,Напої
9716,182,"Лимонад Обліпиха (0,5 л)","Лимонад Обліпиха 0,5л",85.0,Напої
9717,182,"Лимонад Цитрус (0,5 л)","Лимонад Цитрус 0,5л",85.0,Напої
9718,182,"Лимонад Батумі Барбарис (0,5 л)","Лимонад Батумі Барбарис 0,5л",78.0,Напої
9719,182,"Лимонад Батумі Дюшес (0,5 л)","Лимонад Батумі Дюшес 0,5л",78.0,Напої
9720,182,"Лимонад Батумі Лимон (0,5 л)","Лимонад Батумі Лимон 0,5л",78.0,Напої
9721,182,"Лимонад Батумі Тархун (0,5 л)","Лимонад Батумі Тархун 0,5л",78.0,Напої
9722,182,"Лимонад Батумі Сапераві (0,5 л)","Лимонад Батумі Сапераві 0,5л",78.0,Напої
9723,183,Хачапурі по-мегрельськи (1000 г),Хачапурі з подвійним сулугуні та імеретинським сиром,405.0,Хачапурі
9724,183,Хачапурі по-імеретинськи (900 г),Хачапурі з імеретинським сиром та сулугуні,380.0,Хачапурі
9725,183,"Хачапурі з м'ясом, сиром та помідорами (500 г)","Хачапурі з яловичиною, свининою, сиром сулугуні та свіжим помідором",280.0,Хачапурі
9726,183,Кубдарі з яловичиною та свининою (500 г),"Пиріг з яловичиною, свининою та спеціями",265.0,Хачапурі
9727,183,Хачапурі по-мегрельськи (500 г),Хачапурі з подвійним сулугуні та імеретинським сиром,245.0,Хачапурі
9728,183,Кубдарі з бараниною (500 г),Пиріг з бараниною та спеціями,232.0,Хачапурі
9729,183,Хачапурі по-імеретинськи (450 г),Хачапурі з імеретинським сиром та сулугуні,225.0,Хачапурі
9730,183,Хачапурі по-аджарськи (450 г),"Хачапурі у формі човника з сулугуні, імеретинським сиром та яйцем. УВАГА! На доставку яйце замішується з сиром",220.0,Хачапурі
9731,183,Хінкалі з індичкою та житнім борошном (4 шт.),Хінкалі з житнього тіста з індичкою та зеленню,158.0,Хінкалі
9732,183,Хінкалі з бараниною (4 шт.),Хінкалі з бараниною та кінзою,142.0,Хінкалі
9733,183,Хінкалі з яловичиною та свининою (4 шт.),"Хінкалі з яловичиною, свининою та кінзою",142.0,Хінкалі
9734,183,Хінкалі з сиром (4 шт.),Хінкалі з вершковим сулугуні,142.0,Хінкалі
9735,183,Чебурек з бараниною та сиром (1 шт.),Чебурек з бараниною та сиром,141.0,Чебуреки
9736,183,Чебурек з сиром сулугуні (1 шт.),Чебурек з сиром сулугуні,141.0,Чебуреки
9737,183,Чебурек з м'ясом та помідором (1 шт.),Чебурек з міксом яловичини та свинини з сиром та помідором,141.0,Чебуреки
9738,183,Шурпа (400 г),"Суп з баранини з картоплею, морквою та спеціями",195.0,Перші страви
9739,183,Харчо з тклапі (300 г),"Грузинський суп з яловичиною, рисом, зеленню та спеціями",182.0,Перші страви
9740,183,Курячий бульон (300 г),"Суп з курячим м'ясом, локшиною, морквою, курячим яйцем та свіжим кропом",145.0,Перші страви
9741,183,Салат з курячою печінкою (300 г),"Теплий салат з курячою печінкою в гостро-солодкому соусі, авокадо, руколою, шпинатом, кінзою та медовим дресінгом",255.0,Салати і закуски
9742,183,Баклажани по-грузинськи (235 г),Баклажани по-грузинськи 235г,208.0,Салати і закуски
9743,183,Грузинський салат з горіховою пастою (350 г),"Огірок, помідор, цибуля, петрушка, заправка з волоських горіхів та спецій",192.0,Салати і закуски
9744,183,Цицила-тапака (1 шт.),"Смажене, як треба, ціле курча",370.0,Гарячі страви
9745,183,Чкмерулі (450 г),Смажене курча у вершково-горіховому соусі з часником і спеціями,370.0,Гарячі страви
9746,183,Долма з мацоні (180/30 г),"Виноградне листя, фаршироване яловичиною та свининою з рисом і спеціями; подається з мацоні",232.0,Гарячі страви
9747,183,Оджахурі з лисичками (200/25 г),"Смажена картопля з лисичками, цибулею, часником, маринованим огірком та свіжою зеленню",220.0,Гарячі страви
9748,183,Чашушулі зі свининою (240 г),"Тушкована свинина у томатному соусі зі спеціями, цибулею, часником та кінзою",212.0,Гарячі страви
9749,183,Оджахурі зі свининою (250 г),"Смажена свинина з картоплею, цибулею, часником та свіжою зеленню",210.0,Гарячі страви
9750,183,Лобіо по-мегрельськи (200/50 г),"Червона квасоля з волоськими горіхами, кінзою, цибулею та спеціями",160.0,Гарячі страви
9751,183,Асорті шашликів (800/50/50/45/45/100 г),"Свиний ошийок, шашлик із телятини, куряче стегно, люля-кебаб із баранини; подається з зеленню на лаваші з цибулею та соусами Сацебелі та Ткемалі",1345.0,Тоне меню
9752,183,Каре баранини (200 г),М'ясо баранини на кістці,555.0,Тоне меню
9753,183,Каре телятини (200 г),М'ясо телятини на кістці,455.0,Тоне меню
9754,183,Шашлик зі свинного ошийку (200 г),Шашлик зі свинного ошийку 200г,315.0,Тоне меню
9755,183,Шашлик з телятини (200 г),Шашлик з телятини 200г,315.0,Тоне меню
9756,183,Люля-кебаб з баранини (200 г),Люля-кебаб з баранини 200г,305.0,Тоне меню
9757,183,Люля-кебаб з телятини з печерицями (200 г),Люля-кебаб з телятини з печерицями 200г,305.0,Тоне меню
9758,183,Люля-кебаб із індички з сиром (200 г),Люля-кебаб із індички з сиром 200г,305.0,Тоне меню
9759,183,Шашлик із курячого стегна (200 г),Шашлик із курячого стегна 200г,280.0,Тоне меню
9760,183,Асорті запечених овочів (200 г),"Асорті із запечених баклажанів, кабачків, томатів та болгарського перцю",100.0,Тоне меню
9761,183,Печена картопля (150 г),"Запечена картопля з прованськими травами, сванською сіллю та сухою аджикою",87.0,Тоне меню
9762,183,Аджика з цицаком (30 г),Соус із гострого червоного перця з цицаком,65.0,Соуса
9763,183,Аджика з помідорами (30 г),Солодка аджика із томатів,65.0,Соуса
9764,183,Аджика зелена (30 г),Дуже гостра аджика із цицака,65.0,Соуса
9765,183,Наршараб (30 г),Соус із гранатового соку,65.0,Соуса
9766,183,Сацебелі (30 г),Кисло-солодкий соус,65.0,Соуса
9767,183,Ткемалі (30 г),Соус із кислої сливи та часника,65.0,Соуса
9768,183,Тоніс пурі (370 г),Пухкий грузинський хліб,70.0,Хліб
9769,183,Пахлава з фісташками (1 шт.),"Солодкий, соковитий десерт з десятків тоненьких прошарків хрумкого листкового тіста, витриманих у цукрово-медовому сиропі та фісташок",200.0,Десерти
9770,183,Пахлава з волоським горіхом (1 шт.),"Cолодкий, соковитий десерт з десятків тоненьких прошарків хрумкого листкового тіста, витриманих у цукрово-медовому сиропі та волоських горіхів",190.0,Десерти
9771,183,Багратіоні (160 г),Домашній наполеон з кремом із козиного молока,170.0,Десерти
9772,183,"Лимонад Тархун (0,5 л)","Лимонад Тархун 0,5л",130.0,Напої
9773,183,"Лимонад Обліпиха (0,5 л)","Лимонад Обліпиха 0,5л",85.0,Напої
9774,183,"Лимонад Цитрус (0,5 л)","Лимонад Цитрус 0,5л",85.0,Напої
9775,183,"Лимонад Батумі Барбарис (0,5 л)","Лимонад Батумі Барбарис 0,5л",78.0,Напої
9776,183,"Лимонад Батумі Дюшес (0,5 л)","Лимонад Батумі Дюшес 0,5л",78.0,Напої
9777,183,"Лимонад Батумі Лимон (0,5 л)","Лимонад Батумі Лимон 0,5л",78.0,Напої
9778,183,"Лимонад Батумі Тархун (0,5 л)","Лимонад Батумі Тархун 0,5л",78.0,Напої
9779,183,"Лимонад Батумі Сапераві (0,5 л)","Лимонад Батумі Сапераві 0,5л",78.0,Напої
9780,184,Гарбузовий крем суп з креветками (340г),"Гарбуз, картопля, цибуля, імбир, паприка, тигрова креветка, нитки чилі",305.0,СЕЗОННІ ПРОПОЗИЦІЇ
9781,184,Поке Ебі (250/40г),"Рис, креветка, авокадо, в'ялені томати, водорості хіяші вакаме, водорості норі, кунжут, соус Кунжутний",365.0,СНІДАНКИ
9782,184,Тост з лососем (350/40г),"Хлібець злаковий, яйце пашот, авокадо, цибуля синя, лосось, кунжут, водорості хіяші вакаме, сир Пармезан, сир Вершковий, соус Кунжутний",365.0,СНІДАНКИ
9783,184,Тост з телятиною (400г),"Хлібець злаковий, яйце пашот, авокадо, соус Голанд, авокадо, телятина, сир Фета, помідор чері, рукола, гарбузове насіння",305.0,СНІДАНКИ
9784,184,Поке Торі (320г),"Рис, куряче філе, соус Лі, соус Азійський, арахіс, кунжут, помідори чері, авокадо",210.0,СНІДАНКИ
9785,184,Сирники з цитрусовими (340г),Містить лактозу та цитрус,190.0,СНІДАНКИ
9786,184,Сирники з вишнями (320г),Містить лактозу,160.0,СНІДАНКИ
9787,184,Сирне плато (200/50г),"Сир Пармезан, сир Гауда, сир Дорблю, сир Камамбер, горішки, оливки, мед",380.0,ХОЛОДНІ ЗАКУСКИ
9788,184,Тартар з лосося (170/30г),"Лосось, оливкова олія, базилік, рукола, брускети, лимон",370.0,ХОЛОДНІ ЗАКУСКИ
9789,184,Севіче з лосося (170г),,370.0,ХОЛОДНІ ЗАКУСКИ
9790,184,М’ясне плато (165г),"Прошуто, салямі папероні, бастурма, крутони",350.0,ХОЛОДНІ ЗАКУСКИ
9791,184,Тартар з тунця (150/30г),"Тунець, авокадо, ікра корюшки, кінза, соус Азіатський, лимон, брускети",345.0,ХОЛОДНІ ЗАКУСКИ
9792,184,Спрінг рол з креветкою (150г),"Тигрова креветка, рисовий папір, хіяші вакаме, японський гострий майонез, рис, ікра корюшки, соус кисло-солодкий",300.0,ХОЛОДНІ ЗАКУСКИ
9793,184,Тартар з телятини (170/30г),"Телятина, цибуля кримська, авокадо, каперси, гірчиця, оливкова олія, петрушка, перепелині яйця, перець чилі, сир пармезан, мікрогрін, брускети",295.0,ХОЛОДНІ ЗАКУСКИ
9794,184,Гуакамоле (160г),"Авокадо, помідор, цибуля кримська, перець чилі, кінза, лайм, кукурудзяні чіпси",270.0,ХОЛОДНІ ЗАКУСКИ
9795,184,Брускета з Прошуто (150г),"Прошуто, рукола, базилік",235.0,ХОЛОДНІ ЗАКУСКИ
9796,184,Брускета із слабосоленим лососем (160г),,235.0,ХОЛОДНІ ЗАКУСКИ
9797,184,Спрінг роли з Тофу (175г),"Сир Тофу, паприка, хіяші вакаме, морква, огірок, болгарський перець, рисовий папір, соус солодкий Чилі, соєвий соус",195.0,ХОЛОДНІ ЗАКУСКИ
9798,184,Пате з курячої печінки (240г),"Печінка куряча, брускети, рукола, помідор чері, цибуля ріпчаста, вишневий соус",170.0,ХОЛОДНІ ЗАКУСКИ
9799,184,Брускета овочева (130г),,155.0,ХОЛОДНІ ЗАКУСКИ
9800,184,Фокача з сиром (250г),Містить глютен та лактозу,90.0,ХОЛОДНІ ЗАКУСКИ
9801,184,Фокача з італійськими травами (210г),Містить глютен,60.0,ХОЛОДНІ ЗАКУСКИ
9802,184,Салат Green Garden (250г),"Лосось, авокадо, помідор, хіяші вакаме",380.0,САЛАТИ
9803,184,Салат з вугра та авокадо (200г),"Вугор, мікс салатів, авокадо, соус Унагі, кунжут, лимон",370.0,САЛАТИ
9804,184,Салат з креветками (230г),"Креветка тигрова, мікс салату, сир Дорблю, масло, часник, грейпфрут",370.0,САЛАТИ
9805,184,Салат Цезар з лососем  (220г),"Філе лосося, заправка Цезар, мікс салатів, крутони, сир Пармезан, помідор чері, перепелине яйце",320.0,САЛАТИ
9806,184,Салат Цезар з креветками (230г),"Креветки тигрові, заправка Цезар, мікс салатів, крутони, сир Пармезан, помідор чері, перепелине яйце",305.0,САЛАТИ
9807,184,Салат теплий з телятиною (260г),"Телятина, помідор чері, цукіні, мікс салатів, печериці, перець болгарський, соус вінегрет, кунжут, спеції",235.0,САЛАТИ
9808,184,Салат Цезар з куркою (240г),"Куряче філе, заправка Цезар, мікс салатів, крутони, сир Пармезан, помідор чері, перепелине яйце",190.0,САЛАТИ
9809,184,Салат Грецький (300г),"Помідор, огірок, перець болгарський, цибуля, мікс салатів, соус Грецький, сир Фета",175.0,САЛАТИ
9810,184,Салат Хіяші вакаме (50/30г),"Хіяші вакаме, кунжут, горіховий соус",95.0,САЛАТИ
9811,184,Паста з лососем та шпинатом (400г),"Спагеті, лосось, шпинат, вершки, сир Пармезан, часник",315.0,ПАСТА
9812,184,Паста три сири (310г),"Спагеті, сир Камамбер, сир Дор Блю, Сир Пармезан, вершки",250.0,ПАСТА
9813,184,Паста Карбонара (310г),"Спагеті, бекон, яйця перепелині, вершки, сир Пармезан, цибуля",195.0,ПАСТА
9814,184,Паста з куркою та грибами (350г),"Спагеті, куряче філе, печериці, вершки, сир Пармезан, цибуля",185.0,ПАСТА
9815,184,Паста Болоньезе (400г),"Спагеті, соус м’ясний Болоньезе, олія оливкова, сир Пармезан, базилік",165.0,ПАСТА
9816,184,Паста Вегетаріано (345г),"Спагеті, морква, печериці, перець болгарський, вершки, сир Пармезан, соус томатний, квасоля стручкова, петрушка",145.0,ПАСТА
9817,184,Овочі гриль (200г),"Перець болгарський, цукіні, помідор, печериці, цибуля",125.0,ГАРНІРИ
